 3.92817101e-05  2.00001596e+00  3.92817101e-05  2.00000000e+00 
 3.94817101e-05  2.00001596e+00  3.94817101e-05  2.00000000e+00 
 3.96817101e-05  2.00001596e+00  3.96817101e-05  2.00000000e+00 
 3.98817101e-05  2.00001596e+00  3.98817101e-05  2.00000000e+00 
 4.00817101e-05  2.00001596e+00  4.00817101e-05  2.00000000e+00 
 4.02817101e-05  2.00001596e+00  4.02817101e-05  2.00000000e+00 
 4.04817101e-05  2.00001596e+00  4.04817101e-05  2.00000000e+00 
 4.06817101e-05  2.00001596e+00  4.06817101e-05  2.00000000e+00 
 4.08817101e-05  2.00001596e+00  4.08817101e-05  2.00000000e+00 
 4.10817101e-05  2.00001596e+00  4.10817101e-05  2.00000000e+00 
 4.12817101e-05  2.00001596e+00  4.12817101e-05  2.00000000e+00 
 4.14817101e-05  2.00001596e+00  4.14817101e-05  2.00000000e+00 
 4.16817101e-05  2.00001596e+00  4.16817101e-05  2.00000000e+00 
 4.18817101e-05  2.00001596e+00  4.18817101e-05  2.00000000e+00 
 4.20817101e-05  2.00001596e+00  4.20817101e-05  2.00000000e+00 
 4.22817101e-05  2.00001596e+00  4.22817101e-05  2.00000000e+00 
 4.24817101e-05  2.00001596e+00  4.24817101e-05  2.00000000e+00 
 4.26817101e-05  2.00001596e+00  4.26817101e-05  2.00000000e+00 
 4.28817101e-05  2.00001596e+00  4.28817101e-05  2.00000000e+00 
 4.30817101e-05  2.00001596e+00  4.30817101e-05  2.00000000e+00 
 4.32817101e-05  2.00001596e+00  4.32817101e-05  2.00000000e+00 
 4.34817101e-05  2.00001596e+00  4.34817101e-05  2.00000000e+00 
 4.36817101e-05  2.00001596e+00  4.36817101e-05  2.00000000e+00 
 4.38817101e-05  2.00001596e+00  4.38817101e-05  2.00000000e+00 
 4.40817101e-05  2.00001596e+00  4.40817101e-05  2.00000000e+00 
 4.42817101e-05  2.00001596e+00  4.42817101e-05  2.00000000e+00 
 4.44817101e-05  2.00001596e+00  4.44817101e-05  2.00000000e+00 
 4.46817101e-05  2.00001596e+00  4.46817101e-05  2.00000000e+00 
 4.48817101e-05  2.00001596e+00  4.48817101e-05  2.00000000e+00 
 4.50817101e-05  2.00001596e+00  4.50817101e-05  2.00000000e+00 
 4.52817101e-05  2.00001596e+00  4.52817101e-05  2.00000000e+00 
 4.54817101e-05  2.00001596e+00  4.54817101e-05  2.00000000e+00 
 4.56817101e-05  2.00001596e+00  4.56817101e-05  2.00000000e+00 
 4.58817101e-05  2.00001596e+00  4.58817101e-05  2.00000000e+00 
 4.60817101e-05  2.00001596e+00  4.60817101e-05  2.00000000e+00 
 4.62817101e-05  2.00001596e+00  4.62817101e-05  2.00000000e+00 
 4.64817101e-05  2.00001596e+00  4.64817101e-05  2.00000000e+00 
 4.66817101e-05  2.00001596e+00  4.66817101e-05  2.00000000e+00 
 4.68817101e-05  2.00001596e+00  4.68817101e-05  2.00000000e+00 
 4.70817101e-05  2.00001596e+00  4.70817101e-05  2.00000000e+00 
 4.72817101e-05  2.00001596e+00  4.72817101e-05  2.00000000e+00 
 4.74817101e-05  2.00001596e+00  4.74817101e-05  2.00000000e+00 
 4.76817101e-05  2.00001596e+00  4.76817101e-05  2.00000000e+00 
 4.78817101e-05  2.00001596e+00  4.78817101e-05  2.00000000e+00 
